job_id,views,formatted_work_type,formatted_experience_level,normalized_salary,title_category,state
3905371433,5.0,Full-time,Associate,95000.0,Management/Executive,DC
3905371481,4.0,Part-time,Mid-Senior level,124800.0,Healthcare,CA
3905371509,2.0,Full-time,Not Specified,61000.0,Management/Executive,US - Metro Area (Unspecified State)
3905371537,5.0,Full-time,Entry level,60500.0,Senior/Lead,CA
3905371551,4.0,Full-time,Mid-Senior level,56981.600000000006,Administrative/Office Support,HI
3905371591,4.0,Full-time,Mid-Senior level,171000.0,Healthcare,US - Unspecified
3905371615,5.0,Full-time,Not Specified,117450.0,Senior/Lead,NJ
3905371633,4.0,Full-time,Mid-Senior level,95150.0,Management/Executive,NY
3905371668,6.0,Full-time,Entry level,26000.0,Other,OK
3905371721,4.0,Full-time,Mid-Senior level,76960.0,HR/Recruiting,OH
3905371727,3.0,Full-time,Mid-Senior level,250705.0,Other,OH
3905371847,5.0,Full-time,Mid-Senior level,56160.0,Senior/Lead,CA
3905371848,3.0,Full-time,Mid-Senior level,122275.0,Management/Executive,OR
3905371849,4.0,Full-time,Entry level,47840.0,Other,CO
3905371857,7.0,Full-time,Entry level,84348.0,Healthcare,CA
3905371876,6.0,Full-time,Entry level,75000.0,Legal,FL
3905371923,4.0,Full-time,Not Specified,48880.0,General Labor/Hospitality,OR
3905371926,5.0,Full-time,Entry level,27040.0,General Labor/Hospitality,NC
3905371927,3.0,Full-time,Entry level,27040.0,Administrative/Office Support,TX
3905371937,5.0,Full-time,Mid-Senior level,229500.0,Senior/Lead,WA
3905371962,4.0,Full-time,Not Specified,131400.0,Senior/Lead,CO
3905371964,4.0,Full-time,Entry level,67912.0,Technical/Trades,CO
3905371977,5.0,Full-time,Mid-Senior level,170000.0,Senior/Lead,FL
3905372156,2.0,Full-time,Entry level,77334.0,Other,CA
3905372162,16.0,Full-time,Director,215000.0,Senior/Lead,NY
3905372165,6.0,Full-time,Mid-Senior level,115000.0,Other,NJ
3905372194,3.0,Full-time,Entry level,62400.0,Technical/Trades,WI
3905372197,6.0,Full-time,Mid-Senior level,81946.8,Data/Analytics,CA
3905372205,2.0,Full-time,Not Specified,48235.2,General Labor/Hospitality,MD
3905372209,9.0,Full-time,Not Specified,104300.0,Management/Executive,TX
3905372211,4.0,Full-time,Not Specified,78850.0,Management/Executive,AZ
3905372264,4.0,Full-time,Mid-Senior level,31200.0,Other,AR
3905372276,5.0,Full-time,Entry level,49223.2,Other,CA
3905372281,4.0,Full-time,Mid-Senior level,162685.0,Senior/Lead,CO
3905372328,4.0,Full-time,Mid-Senior level,130000.0,Management/Executive,GA
3905372338,2.0,Full-time,Mid-Senior level,115000.0,Data/Analytics,International/Other
3905372340,4.0,Full-time,Entry level,55000.0,Administrative/Office Support,CA
3905372480,4.0,Full-time,Mid-Senior level,105000.0,Senior/Lead,TX
3905372490,3.0,Temporary,Mid-Senior level,49920.0,General Labor/Hospitality,International/Other
3905372497,6.0,Full-time,Mid-Senior level,172927.5,Senior/Lead,CA
3905372516,3.0,Full-time,Associate,48224.8,Technical/Trades,ND
3905372564,5.0,Part-time,Executive,212450.0,Healthcare,CA
3905372583,5.0,Full-time,Mid-Senior level,58240.0,Management/Executive,CA
3905372592,9.0,Full-time,Associate,122500.0,Senior/Lead,NY
3905372618,4.0,Part-time,Not Specified,37336.0,General Labor/Hospitality,NM
3905372619,3.0,Full-time,Not Specified,70928.0,Other,CA
3905372672,7.0,Full-time,Not Specified,384250.0,Management/Executive,CA
3905372673,6.0,Full-time,Not Specified,96300.0,Other,IN
3905372693,4.0,Full-time,Entry level,130000.0,Engineering,NC
3905372697,4.0,Full-time,Director,383900.0,Management/Executive,IA
3905372716,3.0,Full-time,Entry level,37440.0,Technical/Trades,TX
3905372724,4.0,Full-time,Entry level,103200.0,Management/Executive,CA
3905372729,8.0,Full-time,Not Specified,139567.58000000002,Other,CA
3905372735,2.0,Full-time,Not Specified,178539.46,Management/Executive,VA
3905372769,2.0,Full-time,Entry level,104000.0,Engineering,SC
3905372881,6.0,Full-time,Associate,47860.8,Healthcare,MT
3905372883,5.0,Full-time,Associate,95000.0,Other,CA
3905372891,6.0,Full-time,Mid-Senior level,132450.0,Senior/Lead,AL
3905372892,5.0,Full-time,Mid-Senior level,73840.0,Management/Executive,CA
3905372901,4.0,Full-time,Mid-Senior level,150800.0,Other,CA
3905372980,4.0,Full-time,Mid-Senior level,52000.0,Management/Executive,CA
3905372985,3.0,Full-time,Entry level,33280.0,Other,TN
3905372989,4.0,Full-time,Mid-Senior level,79040.0,Healthcare,NJ
3905372990,4.0,Full-time,Entry level,49920.0,Healthcare,PA
3905373001,4.0,Full-time,Associate,72500.0,Marketing,CA
3905373041,4.0,Full-time,Entry level,73101.6,Technical/Trades,TX
3905373046,5.0,Full-time,Mid-Senior level,147560.5,Senior/Lead,CO
3905373123,4.0,Full-time,Entry level,54984.8,Other,International/Other
3905373124,4.0,Full-time,Entry level,61848.8,Technical/Trades,CA
3905373200,4.0,Full-time,Not Specified,45760.0,Healthcare,TX
3905373352,8.0,Full-time,Mid-Senior level,67500.0,Data/Analytics,NY
3905373378,5.0,Full-time,Mid-Senior level,90000.0,Data/Analytics,NY
3905373403,2.0,Full-time,Mid-Senior level,90948.0,Senior/Lead,CA
3905373423,7.0,Full-time,Entry level,76550.0,Legal,CA
3905373450,5.0,Full-time,Entry level,49400.0,Other,CA
3905373451,3.0,Full-time,Entry level,93600.0,Technical/Trades,FL
3905373531,3.0,Full-time,Entry level,42120.0,Technical/Trades,TX
3905373535,4.0,Full-time,Mid-Senior level,32240.0,Customer Service/Support,TX
3905373538,6.0,Full-time,Not Specified,178539.46,Management/Executive,MO
3905373561,5.0,Full-time,Mid-Senior level,130000.0,Management/Executive,CA
3905373564,4.0,Full-time,Entry level,63000.0,Senior/Lead,HI
3905373683,3.0,Full-time,Associate,110000.0,Healthcare,MA
3905373707,4.0,Full-time,Entry level,151000.0,Management/Executive,MD
3905373709,4.0,Full-time,Associate,107650.0,Senior/Lead,MD
3905373719,4.0,Full-time,Mid-Senior level,124312.5,Senior/Lead,MN
3905373722,5.0,Full-time,Entry level,166530.0,Other,NY
3905373725,4.0,Full-time,Mid-Senior level,50117.6,Other,GA
3905373727,7.0,Part-time,Entry level,41142.4,Other,FL
3905373729,5.0,Part-time,Mid-Senior level,118560.0,Healthcare,CA
3905373744,5.0,Full-time,Director,130100.0,Management/Executive,NJ
3905373746,3.0,Full-time,Mid-Senior level,130100.0,Senior/Lead,NJ
3905373817,5.0,Full-time,Mid-Senior level,97115.2,Healthcare,MN
3905373824,3.0,Full-time,Entry level,65520.0,Healthcare,NJ
3905373826,8.0,Full-time,Not Specified,128000.0,Management/Executive,CA
3905373894,3.0,Full-time,Mid-Senior level,98279.5,Management/Executive,WA
3905374002,5.0,Full-time,Not Specified,45760.0,Other,TX
3905374010,3.0,Full-time,Entry level,70720.0,Customer Service/Support,CA
3905374012,4.0,Full-time,Not Specified,124800.0,Healthcare,MA
3905374014,4.0,Full-time,Entry level,41600.0,Technical/Trades,AZ
3905374032,6.0,Part-time,Mid-Senior level,42120.0,Senior/Lead,CO
3905374077,4.0,Full-time,Mid-Senior level,90500.0,Data/Analytics,CA
3905374255,4.0,Full-time,Mid-Senior level,137787.5,Senior/Lead,VA
3905374263,4.0,Full-time,Director,157500.0,Management/Executive,IL
3905374337,4.0,Full-time,Not Specified,52000.0,Other,MN
3905374345,14.0,Full-time,Mid-Senior level,91300.0,Management/Executive,US - Unspecified
3905374379,6.0,Full-time,Mid-Senior level,52000.0,Customer Service/Support,WA
3905374396,4.0,Full-time,Entry level,46800.0,Technical/Trades,MN
3905374404,4.0,Full-time,Entry level,29120.0,Administrative/Office Support,TX
3905374405,4.0,Full-time,Entry level,48880.0,Technical/Trades,WA
3905374407,5.0,Full-time,Entry level,135000.0,Other,AZ
3905374441,4.0,Full-time,Mid-Senior level,191000.0,Engineering,CA
3905374457,6.0,Full-time,Not Specified,215400.0,Senior/Lead,International/Other
3905374471,5.0,Full-time,Not Specified,70000.0,Other,TX
3905374535,3.0,Full-time,Associate,121680.0,Healthcare,MA
3905374551,4.0,Full-time,Mid-Senior level,79560.0,Management/Executive,CA
3905374569,4.0,Full-time,Associate,49400.0,Other,CA
3905374570,4.0,Full-time,Mid-Senior level,155025.0,Management/Executive,CA
3905374571,3.0,Full-time,Mid-Senior level,56076.8,Other,GA
3905374587,9.0,Full-time,Entry level,260700.0,Senior/Lead,CA
3905374598,5.0,Full-time,Entry level,65000.0,Management/Executive,OH
3905374645,3.0,Full-time,Not Specified,87822.0,Other,International/Other
3905374675,4.0,Full-time,Mid-Senior level,101920.0,Healthcare,NJ
3905374690,4.0,Full-time,Mid-Senior level,87500.0,Sales,MA
3905374696,42.0,Full-time,Not Specified,140000.0,Management/Executive,US - Unspecified
3905374959,4.0,Full-time,Mid-Senior level,48256.00000000001,Management/Executive,NV
3905375009,5.0,Full-time,Mid-Senior level,162050.0,Engineering,CA
3905375021,3.0,Part-time,Not Specified,78000.0,Education,CA
3905375094,4.0,Temporary,Mid-Senior level,45760.0,General Labor/Hospitality,WA
3905375100,4.0,Full-time,Mid-Senior level,148000.0,Data/Analytics,MA
3905375149,6.0,Full-time,Entry level,57200.0,Technical/Trades,MO
3905375172,4.0,Full-time,Director,157500.0,Management/Executive,NY
3905375173,4.0,Full-time,Entry level,65000.0,Legal,NY
3905375174,4.0,Full-time,Mid-Senior level,82500.0,Management/Executive,NY
3905375175,3.0,Full-time,Mid-Senior level,82500.0,Management/Executive,CA
3905375177,4.0,Full-time,Mid-Senior level,64325.0,Senior/Lead,KS
3905375208,4.0,Full-time,Not Specified,53352.0,Other,AR
3905375214,5.0,Full-time,Entry level,50003.2,Other,CO
3905375244,12.0,Full-time,Not Specified,270400.0,Other,NY
3905375258,12.0,Full-time,Associate,266600.0,Sales,NY
3905375294,8.0,Contract,Entry level,187200.0,Other,US - Unspecified
3905375306,4.0,Full-time,Not Specified,139567.58000000002,Other,CA
3905375337,3.0,Full-time,Entry level,115000.0,Management/Executive,NC
3905375366,4.0,Full-time,Associate,36400.0,Other,CA
3905375405,5.0,Full-time,Associate,97500.0,Management/Executive,FL
3905375424,5.0,Full-time,Associate,67464.8,Other,SC
3905375426,5.0,Full-time,Mid-Senior level,148492.5,Senior/Lead,WI
3905375430,4.0,Full-time,Director,78975.0,Other,GA
3905375438,3.0,Full-time,Associate,80537.59999999999,Other,OH
3905375442,5.0,Full-time,Not Specified,91860.0,Management/Executive,US - Unspecified
3905375447,3.0,Full-time,Associate,80000.0,Data/Analytics,GA
3905375451,4.0,Full-time,Associate,149550.0,Senior/Lead,International/Other
3905375465,5.0,Full-time,Entry level,238200.0,Management/Executive,CO
3905375511,373.0,Full-time,Not Specified,32500.0,Data/Analytics,US - Unspecified
3905375556,4.0,Full-time,Mid-Senior level,58240.0,Healthcare,PA
3905375560,4.0,Full-time,Mid-Senior level,97115.2,Healthcare,MN
3905375561,4.0,Full-time,Mid-Senior level,135200.0,Healthcare,NJ
3905375569,5.0,Full-time,Not Specified,70865.6,Marketing,NJ
3905375628,3.0,Part-time,Entry level,41537.6,Sales,WA
3905375645,4.0,Part-time,Mid-Senior level,110240.0,Healthcare,CA
3905375670,3.0,Full-time,Not Specified,124062.5,Management/Executive,NY
3905376011,3.0,Contract,Director,130695.12,Management/Executive,GA
3905376175,5.0,Full-time,Mid-Senior level,96725.0,Management/Executive,TX
3905376178,4.0,Full-time,Mid-Senior level,87500.0,Data/Analytics,CO
3905376193,10.0,Full-time,Not Specified,83775.0,Management/Executive,CA
3905376194,5.0,Full-time,Associate,39540.8,Other,NY
3905376197,4.0,Full-time,Mid-Senior level,35412.0,Management/Executive,CO
3905376198,10.0,Full-time,Associate,39520.0,Senior/Lead,CA
3905376270,4.0,Full-time,Not Specified,40601.6,General Labor/Hospitality,MI
3905376271,4.0,Full-time,Not Specified,40560.0,Sales,TX
3905376280,6.0,Full-time,Mid-Senior level,105000.0,Management/Executive,CA
3905376282,4.0,Full-time,Mid-Senior level,135000.0,Senior/Lead,FL
3905376297,6.0,Full-time,Executive,319900.0,Other,NC
3905376332,5.0,Full-time,Associate,39520.0,Other,NY
3905376346,5.0,Full-time,Entry level,43264.0,Other,VA
3905376363,5.0,Full-time,Mid-Senior level,137500.0,Legal,AZ
3905376402,5.0,Part-time,Entry level,56940.0,Administrative/Office Support,CA
3905376467,3.0,Full-time,Associate,49400.0,Other,IL
3905376470,8.0,Full-time,Not Specified,80705.0,Other,US - Unspecified
3905376476,4.0,Full-time,Associate,122500.0,Other,CA
3905376488,4.0,Full-time,Mid-Senior level,144300.0,Senior/Lead,AL
3905376495,3.0,Full-time,Associate,60153.600000000006,Other,CO
3905376504,11.0,Full-time,Internship,45415.0,Healthcare,PA
3905376554,6.0,Full-time,Entry level,91500.0,Other,CA
3905376603,4.0,Full-time,Entry level,56160.0,Healthcare,PA
3905376618,4.0,Full-time,Not Specified,45760.0,Technical/Trades,International/Other
3905376620,6.0,Full-time,Entry level,37180.0,Technical/Trades,International/Other
3905376676,12.0,Full-time,Mid-Senior level,135504.0,Data/Analytics,WA
3905376681,3.0,Full-time,Entry level,49410.4,Healthcare,International/Other
3905376682,4.0,Full-time,Mid-Senior level,110240.0,Healthcare,CA
3905376703,6.0,Full-time,Mid-Senior level,161250.0,Senior/Lead,TX
3905377024,4.0,Full-time,Mid-Senior level,40560.0,Other,VA
3905377031,7.0,Full-time,Associate,77000.0,Management/Executive,CA
3905377058,4.0,Full-time,Mid-Senior level,150000.0,Senior/Lead,NC
3905377106,5.0,Full-time,Mid-Senior level,110000.0,Senior/Lead,International/Other
3905377122,4.0,Full-time,Associate,77500.0,Other,TX
3905377123,3.0,Full-time,Entry level,52500.0,Senior/Lead,HI
3905377166,4.0,Part-time,Entry level,34247.2,General Labor/Hospitality,WA
3905377250,3.0,Full-time,Mid-Senior level,148492.5,Management/Executive,MN
3905377258,5.0,Full-time,Mid-Senior level,103350.0,Data/Analytics,NC
3905377262,6.0,Full-time,Director,240600.0,Senior/Lead,US - Unspecified
3905377264,4.0,Contract,Associate,109500.0,Senior/Lead,FL
3905377271,5.0,Full-time,Entry level,65000.0,Marketing,AZ
3905377283,4.0,Full-time,Director,257650.0,Senior/Lead,NJ
3905377303,7.0,Full-time,Entry level,100750.0,Engineering,US - Unspecified
3905377323,4.0,Full-time,Not Specified,198650.0,Management/Executive,NC
3905377330,4.0,Full-time,Entry level,149000.0,Other,CA
3905377380,4.0,Full-time,Not Specified,45760.0,Technical/Trades,International/Other
3905377381,3.0,Full-time,Not Specified,65000.0,Senior/Lead,International/Other
3905377395,22.0,Full-time,Associate,176400.0,Senior/Lead,CA
3905377447,4.0,Full-time,Director,140000.0,Finance,NV
3905378000,4.0,Full-time,Mid-Senior level,56680.0,Other,CA
3905378012,4.0,Part-time,Entry level,39416.0,Sales,CA
3905378061,5.0,Full-time,Mid-Senior level,150000.0,Senior/Lead,NC
3905378070,4.0,Full-time,Mid-Senior level,101450.0,Senior/Lead,NC
3905378087,3.0,Full-time,Entry level,43680.0,Technical/Trades,TX
3905378092,4.0,Full-time,Not Specified,178539.46,Management/Executive,CA
3905378113,4.0,Full-time,Mid-Senior level,140000.0,Senior/Lead,CA
3905378167,10.0,Full-time,Mid-Senior level,135000.0,Management/Executive,CA
3905378181,4.0,Full-time,Entry level,130000.0,Other,CA
3905378207,4.0,Full-time,Associate,65863.2,Other,AL
3905378245,4.0,Full-time,Associate,100000.0,Management/Executive,HI
3905378253,5.0,Full-time,Entry level,70408.0,Administrative/Office Support,FL
3905378261,9.0,Full-time,Mid-Senior level,154132.0,Senior/Lead,TX
3905378266,3.0,Contract,Mid-Senior level,147200.0,Senior/Lead,FL
3905378270,5.0,Full-time,Mid-Senior level,185120.0,Healthcare,WA
3905378304,4.0,Full-time,Not Specified,79625.0,Engineering,GA
3905378364,4.0,Full-time,Entry level,39520.0,Technical/Trades,ND
3905378365,4.0,Full-time,Mid-Senior level,58240.0,Healthcare,PA
3905378366,4.0,Full-time,Entry level,65520.0,Healthcare,NJ
3905378382,5.0,Full-time,Not Specified,80000.0,Senior/Lead,International/Other
3905378387,4.0,Full-time,Entry level,100000.0,Sales,CA
3905378443,3.0,Part-time,Mid-Senior level,63440.0,Other,WA
3905379022,5.0,Full-time,Not Specified,178539.46,Management/Executive,WA
3905379025,5.0,Full-time,Associate,39520.0,Technical/Trades,NY
3905379141,4.0,Full-time,Associate,64428.0,Technical/Trades,SC
3905379173,4.0,Full-time,Associate,42910.4,Technical/Trades,PA
3905379178,5.0,Full-time,Mid-Senior level,84435.0,Data/Analytics,OH
3905379188,5.0,Full-time,Associate,134100.0,Senior/Lead,International/Other
3905379193,7.0,Full-time,Mid-Senior level,189637.5,Other,NY
3905379201,4.0,Part-time,Associate,44012.8,Other,NM
3905379204,4.0,Full-time,Entry level,36400.0,Sales,WA
3905379205,4.0,Full-time,Mid-Senior level,118560.0,Healthcare,CA
3905379287,4.0,Full-time,Entry level,29120.0,Administrative/Office Support,AK
3905379314,4.0,Full-time,Entry level,30368.0,Sales,AZ
3905379399,3.0,Full-time,Not Specified,50887.2,Other,CA
3905380001,5.0,Full-time,Mid-Senior level,80000.0,Other,IL
3905380015,3.0,Full-time,Not Specified,100000.0,Management/Executive,CT
3905380134,4.0,Full-time,Associate,49400.0,Other,CA
3905380144,4.0,Full-time,Associate,47860.8,Other,UT
3905380161,4.0,Full-time,Entry level,47860.8,Other,KY
3905380163,3.0,Full-time,Associate,45770.40000000001,Other,TN
3905380165,18.0,Full-time,Entry level,109297.5,Other,US - Unspecified
3905380169,4.0,Full-time,Entry level,43295.2,Sales,UT
3905380173,5.0,Full-time,Entry level,45604.0,Other,AZ
3905380175,9.0,Full-time,Mid-Senior level,174600.0,Senior/Lead,AL
3905380181,5.0,Part-time,Mid-Senior level,140400.0,Healthcare,CA
3905380190,6.0,Full-time,Mid-Senior level,98700.0,Other,CA
3905380217,5.0,Full-time,Not Specified,186600.0,Management/Executive,NC
3905380238,5.0,Full-time,Not Specified,214900.0,Management/Executive,CA
3905380273,5.0,Temporary,Associate,43305.6,Technical/Trades,CA
3905380285,3.0,Full-time,Mid-Senior level,72800.0,Healthcare,NJ
3905380286,2.0,Full-time,Entry level,49920.0,Healthcare,PA
3905380389,4.0,Internship,Internship,54080.0,Engineering,CO
3905380475,4.0,Contract,Not Specified,58800.0,Administrative/Office Support,International/Other
3905380873,5.0,Full-time,Mid-Senior level,165000.0,Senior/Lead,AR
3905380985,3.0,Full-time,Entry level,105000.0,Other,NC
3905381004,4.0,Full-time,Entry level,58240.0,Other,ND
3905381010,4.0,Full-time,Internship,35000.0,Sales,IL
3905381062,4.0,Temporary,Mid-Senior level,107120.0,HR/Recruiting,WA
3905381065,5.0,Full-time,Mid-Senior level,78967.20000000001,Management/Executive,CA
3905381069,4.0,Full-time,Not Specified,50887.2,Other,CA
3905381095,4.0,Full-time,Entry level,58125.6,Technical/Trades,WA
3905381287,4.0,Full-time,Mid-Senior level,59800.0,Management/Executive,CA
3905383026,6.0,Full-time,Associate,135002.4,Senior/Lead,CA
3905383594,3.0,Full-time,Associate,135002.4,Senior/Lead,International/Other
3905386851,2.0,Full-time,Mid-Senior level,59000.0,Sales,MA
3905387936,683.0,Full-time,Entry level,84000.0,Marketing,US - Unspecified
3905387988,8.0,Full-time,Not Specified,167000.0,Data/Analytics,CA
3905387989,4.0,Full-time,Not Specified,167000.0,Data/Analytics,CA
3905387993,5.0,Other,Mid-Senior level,80000.0,Management/Executive,TN
3905388965,4.0,Full-time,Mid-Senior level,66500.0,Management/Executive,CA
3905388977,2.0,Full-time,Mid-Senior level,23140.0,General Labor/Hospitality,OK
3905389885,4.0,Other,Entry level,62000.0,Finance,TX
3905390400,5.0,Full-time,Not Specified,187625.0,Engineering,WA
3905390556,5.0,Full-time,Not Specified,260775.0,Senior/Lead,WA
3905390672,4.0,Full-time,Not Specified,167000.0,Data/Analytics,NY
3905390695,8.0,Full-time,Internship,66560.0,Marketing,CA
3905390725,4.0,Full-time,Mid-Senior level,126500.0,Management/Executive,CO
3905390798,4.0,Full-time,Not Specified,107993.6,Healthcare,WA
3905390805,3.0,Full-time,Entry level,39520.0,Other,HI
3905390807,4.0,Full-time,Mid-Senior level,53352.0,Other,WI
3905390819,4.0,Full-time,Entry level,42640.0,Technical/Trades,MD
3905390904,4.0,Full-time,Mid-Senior level,83435.0,Other,TX
3905390913,2.0,Full-time,Mid-Senior level,105000.0,Management/Executive,CO
3905390925,4.0,Full-time,Entry level,54080.0,Technical/Trades,NM
3905390968,3.0,Full-time,Mid-Senior level,139225.0,Management/Executive,CA
3905390979,5.0,Full-time,Director,150000.0,Management/Executive,WA
3905391006,6.0,Full-time,Not Specified,197500.0,Engineering,CA
3905391657,3.0,Full-time,Not Specified,50003.2,Healthcare,OR
3905391669,2.0,Full-time,Not Specified,24960.0,Management/Executive,TN
3905391678,2.0,Full-time,Mid-Senior level,65000.0,Management/Executive,CA
3905391760,426.0,Full-time,Not Specified,156500.0,Data/Analytics,US - Unspecified
3905391782,2.0,Full-time,Mid-Senior level,59000.0,Sales,International/Other
3905391876,4.0,Full-time,Mid-Senior level,102875.0,Engineering,NC
3905391894,5.0,Full-time,Mid-Senior level,155000.0,Management/Executive,US - Metro Area (Unspecified State)
3905391947,4.0,Full-time,Not Specified,187500.0,Management/Executive,CO
3905392217,4.0,Full-time,Entry level,175500.0,Other,TX
3905392378,4.0,Full-time,Not Specified,145000.0,Engineering,PA
3905392379,3.0,Full-time,Entry level,36920.0,Education,CA
3905392506,4.0,Full-time,Not Specified,54080.0,Healthcare,MN
3905392517,3.0,Full-time,Not Specified,129677.6,Healthcare,WA
3905392521,7.0,Full-time,Mid-Senior level,248000.0,Senior/Lead,CA
3905392522,6.0,Full-time,Entry level,167500.0,Engineering,CA
3905392523,3.0,Part-time,Not Specified,88400.0,Healthcare,MI
3905392526,4.0,Full-time,Entry level,39520.0,Other,HI
3905392538,6.0,Full-time,Not Specified,150000.0,Senior/Lead,US - Unspecified
3905392550,4.0,Full-time,Associate,41600.0,Management/Executive,MA
3905392658,3.0,Full-time,Not Specified,40882.4,Other,WA
3905392662,6.0,Full-time,Mid-Senior level,41600.0,Other,CA
3905392719,4.0,Full-time,Not Specified,34112.0,Technical/Trades,International/Other
3905392785,3.0,Full-time,Mid-Senior level,35568.0,Other,FL
3905392797,5.0,Full-time,Mid-Senior level,69347.20000000001,Management/Executive,CA
3905392885,4.0,Full-time,Not Specified,43035.2,Other,WI
3905392888,4.0,Full-time,Entry level,33280.0,Other,MN
3905392889,5.0,Full-time,Mid-Senior level,49920.0,Management/Executive,UT
3905392936,3.0,Full-time,Mid-Senior level,108243.2,Management/Executive,FL
3905393229,4.0,Full-time,Not Specified,233520.0,Senior/Lead,CA
3905393235,4.0,Other,Entry level,52000.0,Finance,TX
3905393301,4.0,Full-time,Mid-Senior level,172500.0,Management/Executive,US - Metro Area (Unspecified State)
3905393358,4.0,Part-time,Not Specified,56420.0,Healthcare,CA
3905393375,37.0,Full-time,Not Specified,45000.0,Marketing,US - Unspecified
3905393508,4.0,Internship,Internship,52000.0,Other,CA
3905393516,2.0,Full-time,Not Specified,68442.40000000001,Healthcare,OR
3905393570,5.0,Full-time,Entry level,60008.0,Administrative/Office Support,AZ
3905393585,5.0,Full-time,Not Specified,43888.0,Technical/Trades,MS
3905393586,6.0,Full-time,Mid-Senior level,89440.0,Healthcare,CA
3905393687,4.0,Full-time,Mid-Senior level,138666.5,Senior/Lead,NJ
3905393757,5.0,Full-time,Not Specified,75587.20000000001,Administrative/Office Support,WA
3905393769,4.0,Part-time,Entry level,37700.0,Other,IL
3905393810,3.0,Full-time,Entry level,104000.0,Healthcare,TX
3905393841,4.0,Full-time,Mid-Senior level,90948.0,Management/Executive,CA
3905393861,5.0,Full-time,Mid-Senior level,37500.0,Management/Executive,FL
3905394148,4.0,Other,Entry level,49920.0,Finance,TX
3905394150,4.0,Full-time,Entry level,43160.0,Education,CA
3905394151,4.0,Full-time,Not Specified,243500.0,Management/Executive,CA
3905394197,5.0,Full-time,Entry level,50000.0,Technical/Trades,MO
3905394202,3.0,Full-time,Entry level,87500.0,Healthcare,WI
3905394241,4.0,Full-time,Not Specified,114400.0,Healthcare,CA
3905394256,3.0,Full-time,Not Specified,107993.6,Healthcare,WA
3905394257,4.0,Full-time,Executive,48880.0,Administrative/Office Support,CA
3905394275,4.0,Full-time,Mid-Senior level,155000.0,Senior/Lead,CA
3905394393,3.0,Full-time,Mid-Senior level,100000.0,Sales,MA
3905394408,214.0,Full-time,Entry level,42640.0,Administrative/Office Support,CA
3905394508,4.0,Full-time,Associate,102000.0,Data/Analytics,MN
3905394542,3.0,Full-time,Entry level,41600.0,Management/Executive,CA
3905394545,5.0,Full-time,Entry level,32240.0,Other,MO
3905394682,4.0,Full-time,Mid-Senior level,196000.0,Senior/Lead,OH
3905394718,4.0,Part-time,Entry level,33280.0,Sales,UT
3905394743,4.0,Part-time,Mid-Senior level,69686.5,Other,NM
3905395001,5.0,Full-time,Director,74800.0,Management/Executive,HI
3905395054,2.0,Full-time,Mid-Senior level,100000.0,Sales,MA
3905395104,4.0,Full-time,Mid-Senior level,248000.0,Senior/Lead,TX
3905395106,4.0,Full-time,Not Specified,50003.2,Healthcare,OR
3905395119,4.0,Full-time,Not Specified,129900.0,Management/Executive,WI
3905395138,2.0,Full-time,Mid-Senior level,65000.0,Management/Executive,CA
3905395190,4.0,Full-time,Entry level,133950.0,Management/Executive,CA
3905395274,4.0,Full-time,Mid-Senior level,113350.0,Sales,CA
3905395281,3.0,Full-time,Entry level,41600.0,Customer Service/Support,CA
3905395294,4.0,Part-time,Entry level,39644.8,Other,CA
3905395311,4.0,Full-time,Mid-Senior level,139225.0,Management/Executive,TX
3905395390,4.0,Contract,Mid-Senior level,140400.0,Management/Executive,NC
3905395507,5.0,Full-time,Mid-Senior level,49920.0,Management/Executive,UT
3905395508,5.0,Full-time,Entry level,33280.0,Other,MN
3905395514,4.0,Full-time,Mid-Senior level,171875.0,Management/Executive,MI
3905396015,4.0,Full-time,Mid-Senior level,30420.0,Other,DE
3905396116,3.0,Full-time,Not Specified,94120.0,Healthcare,WA
3905396122,4.0,Full-time,Not Specified,69167.5,Sales,CO
3905396154,4.0,Part-time,Not Specified,119600.0,Healthcare,CA
3905396275,4.0,Full-time,Director,185500.0,Management/Executive,TX
3905396276,4.0,Full-time,Mid-Senior level,113350.0,Sales,TX
3905396294,3.0,Part-time,Entry level,104000.0,Healthcare,CA
3905396314,45.0,Full-time,Entry level,107550.0,Management/Executive,US - Unspecified
3905396315,4.0,Full-time,Mid-Senior level,160320.0,Senior/Lead,CA
3905396316,4.0,Full-time,Director,177100.0,Management/Executive,CA
3905396421,4.0,Full-time,Mid-Senior level,96650.0,Senior/Lead,NY
3905396569,4.0,Full-time,Mid-Senior level,71500.0,Management/Executive,UT
3905396570,4.0,Full-time,Entry level,53500.0,Healthcare,CA
3905396607,4.0,Full-time,Associate,49500.0,Management/Executive,WI
3905397010,4.0,Full-time,Mid-Senior level,160550.0,Management/Executive,NY
3905397065,4.0,Part-time,Not Specified,50627.2,Healthcare,WA
3905397066,2.0,Full-time,Not Specified,47840.0,Other,PA
3905397081,6.0,Full-time,Mid-Senior level,248000.0,Senior/Lead,WA
3905397087,4.0,Full-time,Mid-Senior level,77200.0,Data/Analytics,HI
3905397088,4.0,Full-time,Entry level,39520.0,Other,HI
3905397093,2.0,Full-time,Mid-Senior level,65000.0,Management/Executive,CA
3905397097,3.0,Full-time,Not Specified,62400.0,Other,NY
3905397113,4.0,Full-time,Associate,34840.0,Management/Executive,NH
